Time,LDR1,LDR2,LDR3,LDR4,Horizontal_Angle,Vertical_Angle,Voltage,Current
09/01/2024 13:30,367,606,407,748,105,84,7.153166961,1.692921022
09/01/2024 14:00,168,806,786,455,109,32,3.296376129,0.049189677
09/01/2024 14:30,660,800,137,274,21,104,5.539837027,1.661872557
09/01/2024 15:00,388,149,465,14,82,5,4.205160909,0.252948907
09/01/2024 15:30,456,170,153,20,124,44,0.194929882,1.918503658
09/01/2024 16:00,431,147,160,536,8,72,0.823781441,1.253255605
09/01/2024 16:30,353,822,67,45,33,141,5.804508425,0.590579912
09/01/2024 17:00,724,342,719,401,21,147,4.9561702,1.193984501
09/01/2024 17:30,1014,489,559,922,111,54,10.21534397,0.764259244
09/01/2024 18:00,625,344,393,58,22,33,2.679327629,1.85977798
09/01/2024 18:30,728,212,384,875,40,10,5.140664653,0.333777349
09/01/2024 19:00,784,853,271,208,12,114,5.209792143,1.026953017
09/01/2024 19:30,208,106,804,284,49,105,9.015621687,1.854987498
09/01/2024 20:00,52,819,829,964,72,41,3.253650006,1.025808295
09/01/2024 20:30,990,200,507,641,77,152,0.039603216,1.553381057
09/01/2024 21:00,587,40,84,123,28,0,8.327671696,0.38258053
09/01/2024 21:30,983,778,67,751,78,26,7.592286607,0.483505685
09/01/2024 22:00,37,433,942,792,78,162,11.59767176,1.893006963
09/01/2024 22:30,801,719,79,308,53,12,5.281057259,1.032899637
09/01/2024 23:00,454,32,838,82,111,80,6.338056788,1.881646427
09/01/2024 23:30,167,295,398,801,53,87,1.636716656,0.846659058
10/01/2024 0:00,418,488,381,444,147,120,10.70060298,1.720188181
10/01/2024 0:30,665,695,804,72,141,82,2.090607404,1.694165705
10/01/2024 1:00,715,707,635,339,136,28,7.766398908,0.502622644
10/01/2024 1:30,58,852,222,375,30,102,2.895988671,0.071557719
10/01/2024 2:00,642,752,343,361,27,26,4.407254344,0.74522474
10/01/2024 2:30,920,265,698,803,107,56,6.996936742,0.258441689
10/01/2024 3:00,608,388,860,182,152,97,10.53352203,0.339098631
10/01/2024 3:30,536,977,396,879,165,13,7.062284816,1.500757738
10/01/2024 4:00,105,736,693,999,126,19,9.486528866,0.666334797
10/01/2024 4:30,45,380,489,272,172,45,4.900354363,0.351354067
10/01/2024 5:00,929,89,832,73,122,132,1.303281614,1.757016649
10/01/2024 5:30,930,567,687,991,35,65,11.46506285,1.374623564
10/01/2024 6:00,251,420,387,121,139,152,2.66262843,1.48506146
10/01/2024 6:30,995,321,763,595,79,13,2.037678448,0.484716439
10/01/2024 7:00,230,687,889,336,108,85,1.749055961,0.416815693
10/01/2024 7:30,990,784,10,840,64,177,9.131502105,1.294922045
10/01/2024 8:00,902,806,494,951,53,112,4.95561893,0.539228204
10/01/2024 8:30,527,250,769,242,111,133,0.961576278,1.443483528
10/01/2024 9:00,61,648,229,83,179,139,8.849605518,0.554543596
10/01/2024 9:30,227,839,182,70,168,38,3.780079142,1.355929956
10/01/2024 10:00,437,287,212,526,90,3,11.00811531,1.650520589
10/01/2024 10:30,263,37,220,599,14,125,7.516228788,0.625115116
10/01/2024 11:00,507,1013,244,312,59,177,8.955340761,1.383057238
10/01/2024 11:30,949,1015,549,946,150,53,3.199469133,1.566530302
10/01/2024 12:00,190,519,506,344,140,123,0.245455583,1.978883384
10/01/2024 12:30,740,499,833,345,167,70,10.47379288,1.203842037
10/01/2024 13:00,14,857,123,10,19,24,9.053642171,1.60601644
10/01/2024 13:30,25,213,252,1009,35,63,8.572517829,1.550982783
10/01/2024 14:00,221,560,816,220,113,149,10.46774285,0.738745311
10/01/2024 14:30,339,294,381,864,53,69,9.782755447,0.102052979
10/01/2024 15:00,742,851,941,1008,93,174,8.920112471,1.874893523
10/01/2024 15:30,787,129,727,68,178,100,9.659590416,1.24838083
10/01/2024 16:00,1,57,790,322,58,4,3.065703387,1.606372819
10/01/2024 16:30,786,847,626,886,77,40,7.675032081,1.591204559
10/01/2024 17:00,707,360,166,835,166,146,5.041181217,0.126728993
10/01/2024 17:30,629,788,969,477,144,125,0.779927948,0.172700041
10/01/2024 18:00,312,583,967,478,81,99,0.733200875,1.346784908
10/01/2024 18:30,805,578,396,540,99,167,0.655364893,0.400273896
10/01/2024 19:00,798,691,153,666,120,35,3.544902669,0.543381105
10/01/2024 19:30,816,784,293,108,154,103,0.34914126,1.3572889
10/01/2024 20:00,827,682,964,458,89,119,6.454321252,0.955868953
10/01/2024 20:30,949,498,773,782,90,44,4.906132077,0.64814944
10/01/2024 21:00,406,180,768,26,71,174,3.171034577,1.018392207
10/01/2024 21:30,516,798,504,208,46,54,7.110733496,0.051915517
10/01/2024 22:00,367,861,927,627,19,62,2.934765315,1.199918596
10/01/2024 22:30,462,616,362,812,74,94,7.582479019,1.627838362
10/01/2024 23:00,982,177,76,31,104,140,0.680741239,0.794445285
10/01/2024 23:30,842,728,212,484,99,48,5.638839482,0.670294465
11/01/2024 0:00,955,283,496,128,132,87,3.086375515,0.068938328
11/01/2024 0:30,562,209,156,932,77,5,0.610918234,0.635335136
11/01/2024 1:00,466,217,446,929,29,142,1.040736032,0.161107408
11/01/2024 1:30,400,68,337,22,173,32,0.9668864,0.084459091
11/01/2024 2:00,751,830,161,577,174,95,9.002053915,1.331793775
11/01/2024 2:30,844,951,850,444,162,96,5.580319749,1.332225072
11/01/2024 3:00,436,250,341,282,48,161,2.343222569,0.083444643
11/01/2024 3:30,1023,171,424,279,29,41,8.887864663,0.148762255
11/01/2024 4:00,280,80,666,354,157,18,6.745180627,1.659761493
11/01/2024 4:30,335,715,46,641,86,144,8.017045948,0.484265092
11/01/2024 5:00,701,590,784,216,38,162,7.144228965,0.696199096
11/01/2024 5:30,150,18,77,497,139,129,0.536692665,1.942579398
11/01/2024 6:00,235,530,741,7,79,112,11.54736802,0.773329818
11/01/2024 6:30,82,839,634,328,85,136,6.658451618,0.297666776
11/01/2024 7:00,956,850,507,626,110,42,11.16988309,1.994839047
11/01/2024 7:30,742,35,242,678,77,99,1.54271423,1.719745954
11/01/2024 8:00,598,914,378,222,170,1,8.823922209,0.207752226
11/01/2024 8:30,908,842,932,110,71,10,6.627145221,0.444529468
11/01/2024 9:00,926,117,393,602,170,120,11.55171099,0.85705899
11/01/2024 9:30,695,1017,658,444,98,140,5.617625447,1.635604412
11/01/2024 10:00,74,215,744,543,127,67,9.216323628,0.070989784
11/01/2024 10:30,488,967,613,544,60,19,3.632855712,1.403550582
11/01/2024 11:00,541,275,250,745,126,46,6.919555163,0.908349097
11/01/2024 11:30,308,67,564,485,180,66,8.167480086,0.191004641
11/01/2024 12:00,100,439,211,352,139,156,10.49766766,0.510879698
11/01/2024 12:30,526,486,487,720,34,22,1.834672686,0.751192169
11/01/2024 13:00,789,710,316,521,19,64,9.0755961,0.704755981
11/01/2024 13:30,711,333,1008,390,74,74,3.529551618,0.094945793
11/01/2024 14:00,335,687,237,1014,5,155,7.784071125,1.827048977
11/01/2024 14:30,277,580,717,149,60,44,9.080446106,0.539363611
11/01/2024 15:00,764,328,634,766,168,78,5.783413329,0.039887397
11/01/2024 15:30,898,588,1011,860,134,63,2.554236279,1.39413129
11/01/2024 16:00,983,210,727,225,154,127,2.20232896,1.004364642
11/01/2024 16:30,665,364,620,496,179,76,3.505668922,0.407312525
11/01/2024 17:00,552,247,135,154,36,153,5.08948312,0.919443719
11/01/2024 17:30,11,794,63,742,85,28,7.97620682,1.61327738
11/01/2024 18:00,989,944,289,535,137,6,3.115927069,0.731382533
11/01/2024 18:30,273,160,852,592,93,137,9.664540966,0.161152589
11/01/2024 19:00,107,443,617,867,111,41,3.16552957,0.825297264
11/01/2024 19:30,766,545,71,677,59,107,6.170391445,1.67703538
11/01/2024 20:00,572,380,87,566,70,44,7.786930216,1.712001718
11/01/2024 20:30,798,947,920,17,94,66,2.237279206,1.035870677
11/01/2024 21:00,199,436,39,656,27,178,2.534136594,0.492821061
11/01/2024 21:30,58,320,922,179,130,89,4.925457191,0.23534326
11/01/2024 22:00,368,380,912,935,50,152,2.0020816,1.185617469
11/01/2024 22:30,920,338,109,834,26,159,8.437020962,1.095452155
11/01/2024 23:00,518,963,916,538,83,38,8.500439889,1.887846613
11/01/2024 23:30,482,820,453,312,116,114,4.351622573,0.563925978
12/01/2024 0:00,344,195,670,148,25,164,6.024680774,0.257733288
12/01/2024 0:30,974,588,819,934,127,140,6.725551864,1.605685683
12/01/2024 1:00,344,377,740,739,39,33,11.6173763,1.467416443
12/01/2024 1:30,316,30,132,127,3,24,5.798960677,0.282963067
12/01/2024 2:00,262,858,726,241,0,30,5.465400065,1.908791683
12/01/2024 2:30,1004,615,951,711,118,139,0.975241422,1.496790847
12/01/2024 3:00,572,327,369,755,22,149,7.595997654,0.793910897
12/01/2024 3:30,251,215,823,745,177,95,2.322381997,1.073220664
12/01/2024 4:00,554,883,814,346,9,89,1.271341702,0.350444686
12/01/2024 4:30,719,898,839,863,160,115,4.943356565,0.600163543
12/01/2024 5:00,209,243,601,501,68,139,6.23968935,1.314240291
12/01/2024 5:30,203,973,1023,411,31,63,11.85282527,0.582257999
12/01/2024 6:00,940,838,440,697,84,44,2.75123199,1.57351908
12/01/2024 6:30,679,151,811,439,85,159,5.5193656,0.72654794
12/01/2024 7:00,771,472,759,389,11,99,4.399321319,1.444602714
12/01/2024 7:30,973,320,806,133,118,60,4.709035839,1.887656742
12/01/2024 8:00,799,322,856,150,101,180,1.970138057,1.476964502
12/01/2024 8:30,757,815,518,492,133,4,10.7209543,1.599772137
12/01/2024 9:00,663,487,985,787,140,11,11.48816489,0.73171297
12/01/2024 9:30,227,683,397,804,11,121,7.103933083,0.345730465
12/01/2024 10:00,713,125,197,673,70,175,1.369448858,0.850794637
12/01/2024 10:30,626,877,868,93,79,78,5.485818195,0.031182557
12/01/2024 11:00,171,128,733,408,65,6,10.41706767,1.206539972
12/01/2024 11:30,791,304,282,333,67,110,2.360422629,1.061297678
12/01/2024 12:00,284,529,335,136,174,45,10.36963575,0.085693557
12/01/2024 12:30,753,373,327,824,16,103,5.078510002,1.820168095
12/01/2024 13:00,547,762,488,418,72,115,8.960408492,1.437058285
12/01/2024 13:30,511,820,38,801,46,124,10.92796744,0.444885686
12/01/2024 14:00,671,997,189,366,80,60,7.202952594,0.561629419
12/01/2024 14:30,180,167,618,384,145,44,1.961227774,1.787350773
12/01/2024 15:00,794,917,952,601,168,161,5.941411091,1.890137003
12/01/2024 15:30,390,494,580,937,15,128,9.822221489,1.797929508
12/01/2024 16:00,430,142,888,742,103,116,4.941464298,1.482843229
12/01/2024 16:30,628,904,399,12,103,94,3.522003482,0.089971068
12/01/2024 17:00,544,380,928,827,167,71,5.991485222,1.972279896
12/01/2024 17:30,230,204,95,496,25,147,3.478078266,0.550922833
12/01/2024 18:00,969,214,655,545,88,25,6.445625355,1.401614865
12/01/2024 18:30,600,2,863,842,175,110,9.571285454,0.635529234
12/01/2024 19:00,736,578,573,525,9,87,1.679546263,0.435802156
12/01/2024 19:30,217,160,28,909,32,159,4.766689892,0.086030049
12/01/2024 20:00,360,368,326,2,92,138,9.64907133,0.233292645
12/01/2024 20:30,224,435,208,758,148,135,11.0270226,0.936124644
12/01/2024 21:00,773,573,297,945,129,148,4.308047838,0.324494028
12/01/2024 21:30,387,850,660,89,86,33,11.55053364,1.771246042
12/01/2024 22:00,853,5,1005,622,29,122,4.640657715,1.548586331
12/01/2024 22:30,324,174,163,1019,46,5,1.331606693,1.285430122
12/01/2024 23:00,136,102,121,659,140,180,9.904274391,1.061501116
12/01/2024 23:30,304,328,659,118,43,136,9.331620861,1.210279741
13/01/2024 0:00,568,674,379,497,127,76,11.48334748,1.013990141
13/01/2024 0:30,411,921,140,330,51,110,6.293071694,1.558999312
13/01/2024 1:00,675,18,355,952,125,34,11.55762776,0.202302475
13/01/2024 1:30,119,960,53,740,18,151,2.454313836,0.767544821
13/01/2024 2:00,45,112,544,721,17,51,0.005306243,1.605765167
13/01/2024 2:30,382,463,501,750,142,93,10.59917649,1.20450209
13/01/2024 3:00,520,114,438,875,79,8,7.427568152,0.628905627
13/01/2024 3:30,872,418,830,574,132,136,10.65785716,0.077221595
13/01/2024 4:00,633,422,276,849,113,78,10.9581044,1.880933275
13/01/2024 4:30,771,539,396,985,59,17,6.012048506,0.444057127
13/01/2024 5:00,767,983,259,798,180,159,3.771806198,1.00434405
13/01/2024 5:30,751,656,43,467,86,86,11.33298332,1.31173651
13/01/2024 6:00,816,633,122,786,129,40,3.364404018,0.640798224
13/01/2024 6:30,338,839,833,793,41,86,1.14796086,0.084953291
13/01/2024 7:00,180,851,960,302,121,47,0.183799865,0.448922075
13/01/2024 7:30,770,456,263,812,45,174,4.009408779,0.573647803
13/01/2024 8:00,58,85,37,1021,27,56,2.3779432,1.627826446
13/01/2024 8:30,624,874,65,146,41,98,6.97879103,1.674787693
13/01/2024 9:00,329,61,362,671,147,103,4.270035321,1.698157698
13/01/2024 9:30,50,0,479,319,170,175,10.55490902,0.614382541
13/01/2024 10:00,953,1014,939,207,1,113,3.538750273,0.344420181
13/01/2024 10:30,743,594,395,953,140,28,9.716863056,0.762772313
13/01/2024 11:00,945,585,104,407,110,158,5.165412001,1.441763584
13/01/2024 11:30,351,367,922,329,57,72,3.844574457,1.62595196
13/01/2024 12:00,29,285,0,599,101,167,0.881452105,1.641065682
13/01/2024 12:30,755,314,4,796,34,77,0.401811241,1.49483285
13/01/2024 13:00,296,158,37,854,93,55,8.008897113,0.412254626
13/01/2024 13:30,342,268,616,418,18,0,3.961481901,0.634402035
13/01/2024 14:00,904,897,75,801,126,87,4.334287522,1.209588997
13/01/2024 14:30,639,403,413,182,175,136,10.57424197,1.335100695
13/01/2024 15:00,494,780,937,568,26,141,10.8925206,0.459055745
13/01/2024 15:30,713,723,919,846,16,102,10.70401422,0.054499719
13/01/2024 16:00,262,729,642,5,165,107,5.32527736,0.343778897
13/01/2024 16:30,552,96,304,206,40,174,1.729687265,0.001003846
13/01/2024 17:00,135,127,61,120,154,156,6.328056774,1.143587212
13/01/2024 17:30,989,796,763,854,122,116,8.310436534,1.791530698
13/01/2024 18:00,760,912,425,424,170,125,11.30697992,0.407314034
13/01/2024 18:30,143,243,778,22,81,3,6.509358715,0.721035477
13/01/2024 19:00,947,591,694,117,141,50,11.59667769,0.844150149
13/01/2024 19:30,220,598,1007,957,28,84,8.12380838,0.518854787
13/01/2024 20:00,734,974,344,975,61,40,1.324842147,0.698088735
13/01/2024 20:30,85,451,296,707,7,92,6.235728116,1.88022974
13/01/2024 21:00,535,168,238,277,49,153,4.249359841,1.089749597
13/01/2024 21:30,19,512,200,1002,30,56,6.998538845,0.977254109
13/01/2024 22:00,417,36,371,1016,88,55,6.257688463,1.34021346
13/01/2024 22:30,535,642,868,934,87,110,2.903703653,1.00471124
13/01/2024 23:00,77,259,508,383,58,123,9.600479653,0.101223976
13/01/2024 23:30,697,804,232,1008,140,55,4.11671889,0.81323471
14/01/2024 0:00,590,398,992,908,160,33,4.745773896,0.486178965
14/01/2024 0:30,937,601,735,361,47,29,9.597096273,1.443387955
14/01/2024 1:00,192,259,354,479,121,57,3.875138412,1.847933963
14/01/2024 1:30,621,661,742,799,155,11,8.515346377,1.237123923
14/01/2024 2:00,94,996,14,978,119,61,7.623633626,1.136331983
14/01/2024 2:30,845,314,347,715,140,127,4.240836785,1.59737009
14/01/2024 3:00,720,57,267,537,35,12,9.746257764,0.189536056
14/01/2024 3:30,776,696,319,309,65,160,4.215289768,0.914026128
14/01/2024 4:00,76,260,900,781,180,26,1.078829314,1.794132716
14/01/2024 4:30,187,15,289,588,150,56,11.29428336,1.29577465
14/01/2024 5:00,392,853,4,694,140,43,10.88388146,0.639853991
14/01/2024 5:30,71,485,683,575,156,171,4.032470429,0.398520956
14/01/2024 6:00,895,820,286,226,132,67,11.96068945,1.599393416
14/01/2024 6:30,303,679,656,299,34,87,11.95317983,1.683173273
14/01/2024 7:00,905,993,154,969,173,87,2.839372045,0.952962345
14/01/2024 7:30,494,636,458,291,66,140,6.672327329,0.051690512
14/01/2024 8:00,584,501,656,449,14,113,2.694277632,0.951032918
14/01/2024 8:30,161,990,158,414,5,15,8.279954685,0.857966712
14/01/2024 9:00,418,225,839,703,106,82,10.67778978,1.301274078
14/01/2024 9:30,62,63,770,589,178,165,1.724301888,1.431127529
14/01/2024 10:00,143,43,604,808,55,50,5.167842956,0.553085989
14/01/2024 10:30,66,498,492,712,92,130,4.636425567,1.427154024
14/01/2024 11:00,758,581,382,221,22,156,7.334651765,1.776219827
14/01/2024 11:30,672,773,599,978,52,6,7.82331956,0.301889598
14/01/2024 12:00,918,323,448,412,132,133,0.891836618,0.403635188
14/01/2024 12:30,46,205,728,944,82,15,0.658394627,0.942489309
14/01/2024 13:00,581,148,784,816,147,41,4.278741797,0.8754332
14/01/2024 13:30,696,552,674,223,124,51,1.80749401,1.546932112
14/01/2024 14:00,458,439,1012,772,78,120,3.879514412,1.22466821
14/01/2024 14:30,211,994,128,779,69,134,3.725139365,1.114970826
14/01/2024 15:00,604,549,901,359,138,82,11.43809164,0.988172779
14/01/2024 15:30,349,11,574,898,5,116,10.55788209,0.733762197
14/01/2024 16:00,123,224,998,387,13,92,9.896401754,1.812475988
14/01/2024 16:30,357,508,319,167,38,40,1.915052345,0.676925056
14/01/2024 17:00,329,484,120,138,167,116,0.923192888,1.706427313
14/01/2024 17:30,455,678,125,107,145,67,7.979748039,1.546571765
14/01/2024 18:00,705,191,123,782,20,146,1.17576419,1.348998048
14/01/2024 18:30,51,351,909,510,84,54,10.12978223,1.336687211
14/01/2024 19:00,332,212,998,142,125,72,4.594910569,1.177021167
14/01/2024 19:30,885,14,105,168,123,84,3.382742804,1.95597374
14/01/2024 20:00,288,539,340,585,113,147,9.901921928,0.86954199
14/01/2024 20:30,682,9,461,403,129,112,0.735128907,0.132573704
14/01/2024 21:00,558,706,305,629,144,95,5.925957664,0.498942739
14/01/2024 21:30,121,337,747,576,20,176,4.888719507,0.202658109
14/01/2024 22:00,791,893,376,534,155,73,5.85101259,0.803883955
14/01/2024 22:30,629,601,901,94,155,86,6.16326312,1.503394532
14/01/2024 23:00,789,794,171,730,43,73,8.395903244,0.261839941
14/01/2024 23:30,835,738,110,432,125,169,1.447767554,1.10988123
15/01/2024 0:00,612,45,949,949,67,27,0.083113325,0.099887953
15/01/2024 0:30,809,619,980,308,1,169,0.380571958,0.788070852
15/01/2024 1:00,413,872,510,683,139,30,1.075978507,0.7119092
15/01/2024 1:30,774,960,222,647,22,66,1.205518677,0.075681978
15/01/2024 2:00,23,423,31,419,127,123,11.09325218,0.39647863
15/01/2024 2:30,176,253,572,385,95,133,11.50806881,0.483814608
15/01/2024 3:00,629,1000,32,109,179,139,2.770185389,1.142827482
15/01/2024 3:30,494,443,872,730,82,106,7.855921732,0.991386616
15/01/2024 4:00,290,797,210,28,144,87,3.297998206,1.207426215
15/01/2024 4:30,640,515,886,122,135,86,4.528285559,0.49730077
15/01/2024 5:00,903,504,963,833,27,14,6.967416433,0.97941429
15/01/2024 5:30,286,321,766,345,122,57,6.322868913,0.369787057
15/01/2024 6:00,277,890,419,562,46,91,10.61289039,1.906178811
15/01/2024 6:30,355,732,199,68,120,160,7.289030741,0.103901974
15/01/2024 7:00,162,835,483,948,162,167,6.582386063,1.73603613
15/01/2024 7:30,442,700,463,1008,23,95,3.283742712,1.881230291
15/01/2024 8:00,72,248,694,310,18,40,5.053026141,1.797451816
15/01/2024 8:30,828,945,402,219,175,20,6.099998422,0.801248264
15/01/2024 9:00,705,650,338,46,122,104,11.31404636,0.184604283
15/01/2024 9:30,830,533,473,340,98,161,2.049388285,0.085209781
15/01/2024 10:00,694,222,760,402,36,44,6.595386984,1.310048921
15/01/2024 10:30,394,79,330,888,100,172,10.81515446,1.859009852
15/01/2024 11:00,322,456,196,607,89,98,2.545402282,1.678584204
15/01/2024 11:30,428,965,546,873,108,175,3.752578027,1.990170792
15/01/2024 12:00,532,31,139,653,151,53,5.918203999,0.277897318
15/01/2024 12:30,901,473,318,920,5,31,3.069031266,0.293251498
15/01/2024 13:00,114,590,453,852,177,171,0.953774497,1.268382757
15/01/2024 13:30,672,680,66,332,160,111,3.149376635,0.12574962
15/01/2024 14:00,869,925,311,137,47,37,0.758861859,1.267492745
15/01/2024 14:30,768,264,184,168,94,159,6.490674396,1.103594808
15/01/2024 15:00,342,3,294,451,20,170,9.029160879,1.298661283
15/01/2024 15:30,991,544,668,897,4,159,8.872938084,0.780846997
15/01/2024 16:00,19,217,901,399,158,65,6.630985862,1.842602916
15/01/2024 16:30,128,413,84,318,51,34,10.8895644,0.412948102
15/01/2024 17:00,216,976,517,680,61,100,8.869681553,1.40828441
15/01/2024 17:30,391,410,693,278,123,4,3.896972389,1.039855606
15/01/2024 18:00,901,310,848,231,95,21,5.233703901,1.366205244
15/01/2024 18:30,612,837,776,565,172,14,8.02108265,0.688420813
15/01/2024 19:00,595,748,96,976,128,132,3.347020899,1.771419317
15/01/2024 19:30,535,490,550,691,72,144,6.015155067,0.940713526
15/01/2024 20:00,393,23,287,853,155,60,7.858498427,1.334136047
15/01/2024 20:30,117,67,541,408,174,161,9.997094946,0.101749667
15/01/2024 21:00,613,675,1020,251,69,61,11.98610916,0.678039759
15/01/2024 21:30,328,237,403,955,159,21,7.446931931,0.700347295
15/01/2024 22:00,828,1021,394,529,64,145,7.526546798,1.206667802
15/01/2024 22:30,360,292,310,504,13,84,0.230292477,0.670687386
15/01/2024 23:00,614,940,7,39,171,76,0.528656707,1.213643561
15/01/2024 23:30,157,106,726,169,136,116,0.147985308,1.220714925
16/01/2024 0:00,639,573,541,343,35,13,8.237288474,0.892480389
16/01/2024 0:30,730,741,910,182,18,18,4.447876071,1.85019767
16/01/2024 1:00,266,124,43,688,14,63,11.37902154,1.711011422
16/01/2024 1:30,708,365,868,645,18,118,9.158272908,1.239590846
16/01/2024 2:00,470,446,619,678,87,151,11.3635762,1.049388762
16/01/2024 2:30,497,74,450,570,48,154,8.178503139,0.920059698
16/01/2024 3:00,271,649,743,391,168,64,8.355210217,1.028420722
16/01/2024 3:30,709,753,219,983,21,119,9.51673288,1.563683813
16/01/2024 4:00,25,149,609,82,15,97,6.898985772,0.028292856
16/01/2024 4:30,879,755,134,792,14,141,11.3948426,1.564181634
16/01/2024 5:00,643,210,832,110,93,28,9.398020046,1.106129569
16/01/2024 5:30,765,373,959,665,118,110,10.49424347,1.417958826
