Timestamp,LDR1,LDR2,LDR3,LDR4,Voltage,Current,Horizontal_Angle,Vertical_Angle
2023-01-01 15:36:20.738073807,199,611,1022,417,10.68,0.02,12.0,51.0
2023-01-01 15:37:41.746174617,260,363,3,789,11.9,0.14,63.0,1.0
2023-01-01 15:39:02.754275427,584,842,880,345,11.47,0.03,8.0,63.0
2023-01-01 15:40:23.762376237,411,389,544,847,11.24,0.01,61.0,6.0
2023-01-01 15:41:44.770477047,797,862,915,777,10.48,0.07,105.0,73.0
2023-01-01 15:43:05.778577857,682,950,448,965,11.58,0.05,173.0,36.0
2023-01-01 15:44:26.786678667,859,557,994,245,12.1,0.04,39.0,23.0
2023-01-01 15:45:47.794779477,1016,461,103,774,10.11,0.14,9.0,75.0
2023-01-01 15:47:08.802880288,274,290,322,342,10.23,0.13,128.0,16.0
2023-01-01 15:48:29.810981098,1016,385,279,397,11.4,0.04,22.0,66.0
2023-01-01 15:49:50.819081908,8,486,681,1005,10.92,0.06,108.0,22.0
2023-01-01 15:51:11.827182718,933,940,808,535,12.21,0.04,59.0,17.0
2023-01-01 15:52:32.835283528,16,628,520,102,11.61,0.03,160.0,45.0
2023-01-01 15:53:53.843384338,178,583,892,829,11.52,0.15,95.0,26.0
2023-01-01 15:55:14.851485148,65,791,894,751,11.81,0.04,172.0,3.0
2023-01-01 15:56:35.859585958,660,545,356,775,10.24,0.09,87.0,81.0
2023-01-01 15:57:56.867686768,681,1004,732,107,12.13,0.0,138.0,57.0
2023-01-01 15:59:17.875787578,518,689,302,1,10.72,0.07,84.0,9.0
2023-01-01 16:00:38.883888388,564,320,387,360,12.35,0.08,105.0,19.0
2023-01-01 16:01:59.891989198,83,990,683,921,11.16,0.14,104.0,59.0
2023-01-01 16:03:20.900090009,388,374,478,372,12.01,0.13,118.0,24.0
2023-01-01 16:04:41.908190819,768,810,700,267,11.07,0.13,116.0,5.0
2023-01-01 16:06:02.916291629,680,310,760,232,10.8,0.11,167.0,82.0
2023-01-01 16:07:23.924392439,458,66,1014,446,10.1,0.03,109.0,51.0
2023-01-01 16:08:44.932493249,697,542,240,888,12.14,0.1,21.0,23.0
2023-01-01 16:10:05.940594059,1007,521,710,217,11.8,0.17,48.0,61.0
2023-01-01 16:11:26.948694869,21,899,532,51,10.41,0.15,121.0,56.0
2023-01-01 16:12:47.956795679,788,608,227,482,10.32,0.15,177.0,64.0
2023-01-01 16:14:08.964896489,898,496,402,684,10.55,0.01,135.0,16.0
2023-01-01 16:15:29.972997299,501,230,440,797,11.12,0.09,150.0,88.0
2023-01-01 16:16:50.981098109,135,751,902,64,10.87,0.13,98.0,34.0
2023-01-01 16:18:11.989198919,250,758,335,388,11.44,0.14,157.0,84.0
2023-01-01 16:19:32.997299729,597,8,877,331,10.06,0.2,8.0,66.0
2023-01-01 16:20:54.005400540,817,688,496,274,11.36,0.04,7.0,40.0
2023-01-01 16:22:15.013501350,946,722,427,983,10.47,0.09,67.0,19.0
2023-01-01 16:23:36.021602160,889,421,654,49,11.75,0.1,93.0,10.0
2023-01-01 16:24:57.029702970,898,943,479,587,12.03,0.05,118.0,15.0
2023-01-01 16:26:18.037803780,655,883,440,892,10.58,0.03,126.0,2.0
2023-01-01 16:27:39.045904590,464,798,935,17,11.85,0.03,58.0,62.0
2023-01-01 16:29:00.054005400,7,6,789,69,10.71,0.16,106.0,13.0
2023-01-01 16:30:21.062106210,827,835,324,388,11.14,0.17,125.0,89.0
2023-01-01 16:31:42.070207020,775,165,820,852,11.04,0.04,179.0,63.0
2023-01-01 16:33:03.078307830,510,77,73,915,12.28,0.03,35.0,7.0
2023-01-01 16:34:24.086408640,989,629,844,900,11.98,0.1,89.0,41.0
2023-01-01 16:35:45.094509450,189,506,391,118,10.41,0.04,130.0,25.0
2023-01-01 16:37:06.102610261,358,60,156,46,11.44,0.12,167.0,33.0
2023-01-01 16:38:27.110711071,364,231,519,925,10.16,0.06,39.0,82.0
2023-01-01 16:39:48.118811881,31,327,673,111,11.25,0.17,171.0,64.0
2023-01-01 16:41:09.126912691,742,231,818,273,12.41,0.06,12.0,17.0
2023-01-01 16:42:30.135013501,820,19,720,360,12.0,0.13,19.0,67.0
2023-01-01 16:43:51.143114311,452,119,790,993,11.13,0.19,172.0,61.0
2023-01-01 16:45:12.151215121,313,919,328,100,10.94,0.12,166.0,62.0
2023-01-01 16:46:33.159315931,834,56,471,759,12.08,0.09,153.0,16.0
2023-01-01 16:47:54.167416741,954,606,956,714,11.24,0.06,145.0,56.0
2023-01-01 16:49:15.175517551,457,744,632,336,12.34,0.0,39.0,41.0
2023-01-01 16:50:36.183618361,205,273,486,166,11.64,0.15,162.0,41.0
2023-01-01 16:51:57.191719171,1020,73,779,426,12.17,0.19,27.0,68.0
2023-01-01 16:53:18.199819982,3,529,83,708,11.03,0.1,159.0,41.0
2023-01-01 16:54:39.207920792,73,851,2,592,10.81,0.07,47.0,77.0
2023-01-01 16:56:00.216021602,821,769,445,118,12.2,0.15,99.0,77.0
2023-01-01 16:57:21.224122412,740,412,5,412,11.13,0.04,56.0,3.0
2023-01-01 16:58:42.232223222,225,914,561,659,10.34,0.09,107.0,8.0
2023-01-01 17:00:03.240324032,530,120,128,313,10.82,0.11,147.0,34.0
2023-01-01 17:01:24.248424842,907,198,345,501,10.74,0.14,132.0,48.0
2023-01-01 17:02:45.256525652,360,323,1,952,12.13,0.16,58.0,81.0
2023-01-01 17:04:06.264626462,215,939,167,389,12.03,0.03,148.0,22.0
2023-01-01 17:05:27.272727272,123,209,628,869,10.4,0.17,124.0,46.0
2023-01-01 17:06:48.280828082,721,388,483,571,12.24,0.09,77.0,75.0
2023-01-01 17:08:09.288928892,997,237,938,650,10.83,0.08,20.0,1.0
2023-01-01 17:09:30.297029702,537,579,504,877,10.2,0.19,15.0,58.0
2023-01-01 17:10:51.305130513,693,80,62,883,11.27,0.0,125.0,11.0
2023-01-01 17:12:12.313231323,985,1000,669,691,10.49,0.05,37.0,10.0
2023-01-01 17:13:33.321332133,959,854,866,177,11.0,0.04,39.0,70.0
2023-01-01 17:14:54.329432943,887,30,791,30,11.79,0.14,34.0,38.0
2023-01-01 17:16:15.337533753,43,971,906,321,11.16,0.1,85.0,32.0
2023-01-01 17:17:36.345634563,972,652,596,635,11.12,0.16,78.0,6.0
2023-01-01 17:18:57.353735373,141,953,213,303,12.0,0.13,88.0,17.0
2023-01-01 17:20:18.361836183,376,333,572,414,11.57,0.08,4.0,65.0
2023-01-01 17:21:39.369936993,64,896,178,872,12.5,0.17,178.0,43.0
2023-01-01 17:23:00.378037803,593,774,509,80,11.79,0.02,7.0,16.0
2023-01-01 17:24:21.386138613,515,874,468,451,11.46,0.08,155.0,21.0
2023-01-01 17:25:42.394239423,261,18,908,691,10.19,0.2,22.0,11.0
2023-01-01 17:27:03.402340234,217,956,375,113,10.2,0.05,83.0,40.0
2023-01-01 17:28:24.410441044,947,479,386,180,10.71,0.04,21.0,4.0
2023-01-01 17:29:45.418541854,733,915,15,946,10.09,0.16,50.0,78.0
2023-01-01 17:31:06.426642664,468,206,556,254,11.15,0.1,67.0,25.0
2023-01-01 17:32:27.434743474,642,367,799,493,11.08,0.04,154.0,38.0
2023-01-01 17:33:48.442844284,854,172,206,895,12.15,0.1,58.0,32.0
2023-01-01 17:35:09.450945094,578,772,207,326,11.64,0.14,166.0,89.0
2023-01-01 17:36:30.459045904,67,88,288,809,11.55,0.2,143.0,26.0
2023-01-01 17:37:51.467146714,67,456,39,786,10.41,0.13,106.0,48.0
2023-01-01 17:39:12.475247524,146,274,723,519,10.58,0.01,66.0,29.0
2023-01-01 17:40:33.483348334,103,72,486,346,10.54,0.2,40.0,40.0
2023-01-01 17:41:54.491449144,581,514,613,388,11.88,0.09,115.0,64.0
2023-01-01 17:43:15.499549954,666,457,502,623,10.1,0.11,15.0,76.0
2023-01-01 17:44:36.507650765,493,731,602,90,10.09,0.06,119.0,69.0
2023-01-01 17:45:57.515751575,328,172,766,509,11.08,0.04,59.0,87.0
2023-01-01 17:47:18.523852385,707,259,926,124,11.5,0.12,109.0,69.0
2023-01-01 17:48:39.531953195,855,124,821,804,12.22,0.05,63.0,79.0
2023-01-01 17:50:00.540054005,174,898,667,18,11.94,0.01,37.0,55.0
2023-01-01 17:51:21.548154815,394,369,945,509,12.49,0.08,86.0,10.0
2023-01-01 17:52:42.556255625,734,469,200,705,10.82,0.01,2.0,86.0
2023-01-01 17:54:03.564356435,40,544,848,575,11.69,0.07,49.0,49.0
2023-01-01 17:55:24.572457245,1003,16,163,927,11.54,0.16,23.0,15.0
2023-01-01 17:56:45.580558055,783,798,581,934,11.91,0.1,101.0,46.0
2023-01-01 17:58:06.588658865,621,589,640,773,12.02,0.2,96.0,41.0
2023-01-01 17:59:27.596759675,32,845,827,122,11.2,0.05,118.0,81.0
2023-01-01 18:00:48.604860486,686,411,769,624,12.01,0.13,42.0,11.0
2023-01-01 18:02:09.612961296,2,612,94,619,11.1,0.04,170.0,52.0
2023-01-01 18:03:30.621062106,215,551,94,886,12.0,0.15,96.0,33.0
2023-01-01 18:04:51.629162916,479,339,126,126,12.27,0.16,152.0,68.0
2023-01-01 18:06:12.637263726,707,487,833,956,12.02,0.1,129.0,89.0
2023-01-01 18:07:33.645364536,425,348,969,483,12.47,0.11,131.0,43.0
2023-01-01 18:08:54.653465346,565,456,166,383,10.02,0.15,58.0,23.0
2023-01-01 18:10:15.661566156,18,362,141,684,12.43,0.08,46.0,76.0
2023-01-01 18:11:36.669666966,576,5,115,961,10.63,0.19,162.0,68.0
2023-01-01 18:12:57.677767776,599,975,120,55,10.18,0.02,144.0,36.0
2023-01-01 18:14:18.685868586,639,367,616,882,11.59,0.16,9.0,19.0
2023-01-01 18:15:39.693969396,653,815,851,361,10.6,0.16,117.0,56.0
2023-01-01 18:17:00.702070207,719,365,131,677,11.66,0.13,81.0,79.0
2023-01-01 18:18:21.710171017,422,430,33,252,10.93,0.06,160.0,9.0
2023-01-01 18:19:42.718271827,149,366,775,18,10.02,0.06,6.0,29.0
2023-01-01 18:21:03.726372637,206,131,372,819,10.95,0.06,179.0,61.0
2023-01-01 18:22:24.734473447,645,882,23,728,11.6,0.07,136.0,1.0
2023-01-01 18:23:45.742574257,217,1008,557,370,11.76,0.0,45.0,24.0
2023-01-01 18:25:06.750675067,957,541,623,146,12.46,0.17,86.0,39.0
2023-01-01 18:26:27.758775877,676,840,682,347,10.53,0.09,79.0,63.0
2023-01-01 18:27:48.766876687,940,194,417,944,10.16,0.03,72.0,79.0
2023-01-01 18:29:09.774977497,773,48,330,855,12.41,0.02,153.0,25.0
2023-01-01 18:30:30.783078307,644,410,189,488,10.47,0.14,21.0,76.0
2023-01-01 18:31:51.791179117,705,426,222,29,10.69,0.08,90.0,11.0
2023-01-01 18:33:12.799279927,791,793,689,56,12.39,0.2,30.0,79.0
2023-01-01 18:34:33.807380738,561,134,311,122,12.26,0.05,61.0,65.0
2023-01-01 18:35:54.815481548,613,129,35,353,12.23,0.16,92.0,58.0
2023-01-01 18:37:15.823582358,314,366,888,53,11.02,0.11,98.0,17.0
2023-01-01 18:38:36.831683168,535,395,876,294,12.32,0.19,135.0,2.0
2023-01-01 18:39:57.839783978,477,637,481,445,11.02,0.02,127.0,76.0
2023-01-01 18:41:18.847884788,176,147,423,100,11.25,0.07,19.0,85.0
2023-01-01 18:42:39.855985598,450,37,189,656,10.98,0.04,54.0,37.0
2023-01-01 18:44:00.864086408,127,902,792,312,11.05,0.13,169.0,69.0
2023-01-01 18:45:21.872187218,424,40,250,175,11.68,0.05,34.0,30.0
2023-01-01 18:46:42.880288028,467,194,300,849,12.47,0.1,91.0,10.0
2023-01-01 18:48:03.888388838,543,965,4,261,11.52,0.17,97.0,44.0
2023-01-01 18:49:24.896489648,973,392,390,868,12.08,0.15,5.0,82.0
2023-01-01 18:50:45.904590459,44,681,192,396,12.24,0.2,95.0,77.0
2023-01-01 18:52:06.912691269,595,469,16,361,11.68,0.02,140.0,74.0
2023-01-01 18:53:27.920792079,85,613,49,731,11.42,0.15,78.0,65.0
2023-01-01 18:54:48.928892889,769,651,783,978,10.97,0.1,64.0,20.0
2023-01-01 18:56:09.936993699,760,665,879,579,12.43,0.15,100.0,78.0
2023-01-01 18:57:30.945094509,886,630,313,578,12.14,0.0,23.0,16.0
2023-01-01 18:58:51.953195319,506,592,778,969,12.03,0.06,1.0,21.0
2023-01-01 19:00:12.961296129,598,352,60,687,12.08,0.12,100.0,16.0
2023-01-01 19:01:33.969396939,308,947,820,385,12.46,0.16,89.0,64.0
2023-01-01 19:02:54.977497749,831,617,873,930,12.47,0.07,45.0,14.0
2023-01-01 19:04:15.985598559,989,361,844,229,12.17,0.18,108.0,24.0
2023-01-01 19:05:36.993699369,234,540,5,639,10.53,0.01,33.0,56.0
2023-01-01 19:06:58.001800180,544,290,623,273,10.84,0.02,76.0,4.0
2023-01-01 19:08:19.009900990,612,695,284,389,12.05,0.06,18.0,43.0
2023-01-01 19:09:40.018001800,883,935,136,851,12.29,0.05,90.0,20.0
2023-01-01 19:11:01.026102610,583,430,793,791,10.59,0.04,22.0,29.0
2023-01-01 19:12:22.034203420,322,353,1004,304,10.11,0.0,127.0,28.0
2023-01-01 19:13:43.042304230,964,695,695,361,10.09,0.19,19.0,39.0
2023-01-01 19:15:04.050405040,106,523,337,412,10.86,0.08,139.0,5.0
2023-01-01 19:16:25.058505850,456,894,308,144,10.99,0.1,111.0,82.0
2023-01-01 19:17:46.066606660,941,348,717,420,12.17,0.13,125.0,90.0
2023-01-01 19:19:07.074707470,64,138,459,232,12.39,0.16,41.0,45.0
2023-01-01 19:20:28.082808280,946,227,691,423,11.54,0.0,160.0,68.0
2023-01-01 19:21:49.090909090,202,1021,591,781,11.22,0.19,56.0,19.0
2023-01-01 19:23:10.099009900,943,303,304,488,10.06,0.06,73.0,22.0
2023-01-01 19:24:31.107110711,503,872,416,38,11.4,0.01,106.0,3.0
2023-01-01 19:25:52.115211521,505,326,379,53,12.45,0.16,176.0,64.0
2023-01-01 19:27:13.123312331,806,275,453,574,10.83,0.04,180.0,42.0
2023-01-01 19:28:34.131413141,40,702,686,942,11.44,0.12,113.0,87.0
2023-01-01 19:29:55.139513951,956,296,159,19,12.22,0.1,160.0,32.0
2023-01-01 19:31:16.147614761,500,691,779,364,10.58,0.07,55.0,36.0
2023-01-01 19:32:37.155715571,145,1001,546,636,11.34,0.14,96.0,80.0
2023-01-01 19:33:58.163816381,676,302,686,264,10.06,0.03,152.0,4.0
2023-01-01 19:35:19.171917191,295,774,418,337,11.61,0.01,144.0,69.0
2023-01-01 19:36:40.180018001,3,516,243,672,10.26,0.07,76.0,42.0
2023-01-01 19:38:01.188118811,73,391,336,131,12.42,0.14,70.0,47.0
2023-01-01 19:39:22.196219621,46,543,883,867,10.23,0.01,60.0,83.0
2023-01-01 19:40:43.204320432,723,198,651,712,10.01,0.17,177.0,25.0
2023-01-01 19:42:04.212421242,407,261,201,434,11.52,0.07,50.0,12.0
2023-01-01 19:43:25.220522052,514,313,660,269,10.51,0.09,0.0,17.0
2023-01-01 19:44:46.228622862,303,115,497,228,11.26,0.13,8.0,0.0
2023-01-01 19:46:07.236723672,704,810,947,413,11.88,0.18,72.0,31.0
2023-01-01 19:47:28.244824482,774,628,326,375,10.19,0.14,34.0,46.0
2023-01-01 19:48:49.252925292,857,948,1,584,11.16,0.15,46.0,84.0
2023-01-01 19:50:10.261026102,942,21,975,958,11.33,0.17,90.0,26.0
2023-01-01 19:51:31.269126912,365,530,964,545,10.05,0.05,54.0,43.0
2023-01-01 19:52:52.277227722,97,163,331,341,12.4,0.13,178.0,61.0
2023-01-01 19:54:13.285328532,688,625,535,9,10.59,0.19,24.0,62.0
2023-01-01 19:55:34.293429342,949,229,824,60,11.37,0.01,3.0,51.0
2023-01-01 19:56:55.301530153,713,508,989,475,11.8,0.09,111.0,9.0
2023-01-01 19:58:16.309630963,664,647,939,359,12.11,0.08,62.0,32.0
2023-01-01 19:59:37.317731773,642,53,514,224,11.94,0.05,174.0,65.0
2023-01-01 20:00:58.325832583,752,956,680,866,12.16,0.13,12.0,86.0
2023-01-01 20:02:19.333933393,668,657,200,6,11.2,0.1,150.0,23.0
2023-01-01 20:03:40.342034203,964,362,749,356,10.83,0.18,100.0,59.0
2023-01-01 20:05:01.350135013,375,423,843,249,10.43,0.07,93.0,41.0
2023-01-01 20:06:22.358235823,68,458,1020,935,11.96,0.14,84.0,24.0
2023-01-01 20:07:43.366336633,840,415,229,847,11.84,0.12,121.0,32.0
2023-01-01 20:09:04.374437443,837,320,606,787,11.77,0.0,171.0,87.0
2023-01-01 20:10:25.382538253,1023,357,660,382,11.32,0.07,130.0,87.0
2023-01-01 20:11:46.390639063,120,161,792,742,11.3,0.02,178.0,57.0
2023-01-01 20:13:07.398739873,897,239,317,526,10.37,0.17,112.0,6.0
2023-01-01 20:14:28.406840684,943,473,360,444,11.93,0.05,14.0,59.0
2023-01-01 20:15:49.414941494,27,948,447,183,11.29,0.18,69.0,74.0
2023-01-01 20:17:10.423042304,276,900,113,696,12.44,0.14,35.0,60.0
2023-01-01 20:18:31.431143114,678,799,370,129,10.74,0.18,143.0,87.0
2023-01-01 20:19:52.439243924,871,813,377,1009,10.09,0.07,118.0,59.0
2023-01-01 20:21:13.447344734,407,862,484,285,11.46,0.0,74.0,15.0
2023-01-01 20:22:34.455445544,859,821,185,557,10.34,0.18,161.0,67.0
2023-01-01 20:23:55.463546354,221,414,408,185,11.59,0.13,167.0,20.0
2023-01-01 20:25:16.471647164,611,928,639,514,11.26,0.02,54.0,7.0
2023-01-01 20:26:37.479747974,906,394,964,304,10.99,0.07,73.0,14.0
2023-01-01 20:27:58.487848784,975,627,362,444,11.47,0.03,133.0,81.0
2023-01-01 20:29:19.495949594,553,498,317,943,10.79,0.16,6.0,49.0
2023-01-01 20:30:40.504050405,253,176,288,420,10.65,0.05,85.0,77.0
2023-01-01 20:32:01.512151215,522,222,314,176,11.1,0.02,162.0,36.0
2023-01-01 20:33:22.520252025,751,1007,759,600,11.4,0.04,102.0,30.0
2023-01-01 20:34:43.528352835,133,91,801,338,11.21,0.06,69.0,32.0
2023-01-01 20:36:04.536453645,186,471,317,348,10.36,0.11,104.0,77.0
2023-01-01 20:37:25.544554455,128,911,32,637,12.43,0.2,81.0,13.0
2023-01-01 20:38:46.552655265,327,211,43,680,11.67,0.15,113.0,66.0
2023-01-01 20:40:07.560756075,100,356,779,769,11.63,0.14,70.0,27.0
2023-01-01 20:41:28.568856885,386,614,364,530,11.19,0.18,135.0,58.0
2023-01-01 20:42:49.576957695,503,499,333,905,11.55,0.15,109.0,46.0
2023-01-01 20:44:10.585058505,840,774,107,182,11.99,0.01,23.0,28.0
2023-01-01 20:45:31.593159315,7,349,329,930,11.96,0.0,11.0,35.0
2023-01-01 20:46:52.601260126,571,21,988,747,10.01,0.14,96.0,23.0
2023-01-01 20:48:13.609360936,473,465,676,400,11.29,0.04,58.0,72.0
2023-01-01 20:49:34.617461746,413,201,197,510,10.44,0.1,114.0,55.0
2023-01-01 20:50:55.625562556,812,863,259,949,10.24,0.13,107.0,3.0
2023-01-01 20:52:16.633663366,142,118,873,74,11.63,0.03,36.0,76.0
2023-01-01 20:53:37.641764176,365,444,566,816,12.11,0.15,79.0,32.0
2023-01-01 20:54:58.649864986,586,223,584,163,11.29,0.07,73.0,11.0
2023-01-01 20:56:19.657965796,283,465,678,152,11.36,0.03,155.0,14.0
2023-01-01 20:57:40.666066606,325,384,667,122,11.82,0.18,57.0,39.0
2023-01-01 20:59:01.674167416,444,357,353,36,11.37,0.08,4.0,19.0
2023-01-01 21:00:22.682268226,657,910,242,852,12.38,0.11,49.0,67.0
2023-01-01 21:01:43.690369036,143,111,50,955,10.8,0.18,95.0,33.0
2023-01-01 21:03:04.698469846,727,1006,557,708,11.03,0.06,89.0,29.0
2023-01-01 21:04:25.706570657,807,353,625,558,10.28,0.14,144.0,60.0
2023-01-01 21:05:46.714671467,442,312,322,92,11.54,0.12,170.0,47.0
2023-01-01 21:07:07.722772277,271,280,87,569,11.54,0.06,80.0,62.0
2023-01-01 21:08:28.730873087,138,183,382,602,10.03,0.05,164.0,12.0
2023-01-01 21:09:49.738973897,96,827,842,866,11.86,0.01,130.0,24.0
2023-01-01 21:11:10.747074707,933,290,84,689,11.66,0.17,170.0,75.0
2023-01-01 21:12:31.755175517,280,1023,877,455,11.88,0.12,27.0,8.0
2023-01-01 21:13:52.763276327,446,416,586,285,11.22,0.1,104.0,45.0
2023-01-01 21:15:13.771377137,394,286,771,898,11.08,0.07,153.0,27.0
2023-01-01 21:16:34.779477947,581,465,570,971,11.48,0.05,0.0,29.0
2023-01-01 21:17:55.787578757,943,113,503,8,10.74,0.14,106.0,78.0
2023-01-01 21:19:16.795679567,100,701,826,99,10.09,0.09,101.0,88.0
2023-01-01 21:20:37.803780378,734,225,179,251,12.13,0.01,171.0,80.0
2023-01-01 21:21:58.811881188,68,515,970,461,11.66,0.06,130.0,23.0
2023-01-01 21:23:19.819981998,475,824,620,843,12.09,0.13,45.0,53.0
2023-01-01 21:24:40.828082808,807,142,669,618,10.83,0.14,96.0,67.0
2023-01-01 21:26:01.836183618,602,910,946,143,10.76,0.1,178.0,30.0
2023-01-01 21:27:22.844284428,100,81,986,915,11.95,0.04,13.0,54.0
2023-01-01 21:28:43.852385238,516,171,35,935,10.36,0.18,24.0,8.0
2023-01-01 21:30:04.860486048,145,303,974,624,12.11,0.04,138.0,89.0
2023-01-01 21:31:25.868586858,590,613,551,420,11.74,0.03,47.0,69.0
2023-01-01 21:32:46.876687668,138,455,258,530,10.48,0.16,161.0,65.0
2023-01-01 21:34:07.884788478,253,572,736,383,11.5,0.02,15.0,48.0
2023-01-01 21:35:28.892889288,161,651,406,555,10.86,0.15,128.0,90.0
2023-01-01 21:36:49.900990099,209,1000,1017,278,11.7,0.08,10.0,33.0
2023-01-01 21:38:10.909090909,904,724,231,1007,10.41,0.04,141.0,47.0
2023-01-01 21:39:31.917191719,184,37,112,536,10.57,0.2,158.0,35.0
2023-01-01 21:40:52.925292529,421,937,355,358,10.91,0.01,76.0,72.0
2023-01-01 21:42:13.933393339,58,213,503,447,11.1,0.13,117.0,48.0
2023-01-01 21:43:34.941494149,185,747,954,71,11.26,0.02,144.0,36.0
2023-01-01 21:44:55.949594959,382,781,727,843,10.14,0.11,123.0,61.0
2023-01-01 21:46:16.957695769,431,843,396,591,11.51,0.01,127.0,27.0
2023-01-01 21:47:37.965796579,569,401,527,895,11.76,0.14,43.0,37.0
2023-01-01 21:48:58.973897389,249,963,462,455,10.71,0.04,140.0,20.0
2023-01-01 21:50:19.981998199,251,314,910,779,12.46,0.09,19.0,27.0
2023-01-01 21:51:40.990099009,332,570,652,995,12.36,0.05,68.0,30.0
2023-01-01 21:53:01.998199819,743,1,779,292,12.34,0.05,86.0,31.0
2023-01-01 21:54:23.006300630,166,197,860,494,10.58,0.08,5.0,82.0
2023-01-01 21:55:44.014401440,455,489,830,372,11.28,0.07,25.0,20.0
2023-01-01 21:57:05.022502250,184,6,591,654,10.11,0.18,46.0,71.0
2023-01-01 21:58:26.030603060,943,676,947,427,11.61,0.02,94.0,77.0
2023-01-01 21:59:47.038703870,448,688,364,251,11.83,0.03,54.0,33.0
2023-01-01 22:01:08.046804680,432,151,639,376,11.93,0.18,63.0,75.0
2023-01-01 22:02:29.054905490,927,684,635,158,12.38,0.05,147.0,16.0
2023-01-01 22:03:50.063006300,377,287,444,858,10.7,0.05,159.0,79.0
2023-01-01 22:05:11.071107110,686,94,527,233,12.39,0.16,48.0,38.0
2023-01-01 22:06:32.079207920,773,970,227,904,10.88,0.02,139.0,69.0
2023-01-01 22:07:53.087308730,275,580,337,170,11.23,0.07,76.0,18.0
2023-01-01 22:09:14.095409540,864,583,295,481,12.25,0.12,43.0,70.0
2023-01-01 22:10:35.103510351,403,734,45,605,10.57,0.03,139.0,67.0
2023-01-01 22:11:56.111611161,531,817,22,557,12.46,0.05,78.0,22.0
2023-01-01 22:13:17.119711971,899,234,456,991,10.72,0.18,27.0,7.0
2023-01-01 22:14:38.127812781,531,755,515,777,10.64,0.02,26.0,54.0
2023-01-01 22:15:59.135913591,477,623,471,895,10.67,0.12,59.0,86.0
2023-01-01 22:17:20.144014401,451,44,209,830,12.2,0.1,17.0,66.0
2023-01-01 22:18:41.152115211,262,580,661,426,10.38,0.13,12.0,88.0
2023-01-01 22:20:02.160216021,0,800,585,692,10.35,0.1,56.0,88.0
2023-01-01 22:21:23.168316831,726,291,426,432,12.07,0.12,151.0,70.0
2023-01-01 22:22:44.176417641,572,902,373,879,10.48,0.12,62.0,82.0
2023-01-01 22:24:05.184518451,614,764,999,889,11.21,0.09,123.0,44.0
2023-01-01 22:25:26.192619261,180,186,443,33,12.25,0.14,55.0,33.0
2023-01-01 22:26:47.200720072,671,730,578,204,10.42,0.01,4.0,78.0
2023-01-01 22:28:08.208820882,120,471,196,972,10.57,0.14,23.0,51.0
2023-01-01 22:29:29.216921692,266,701,455,329,10.3,0.04,106.0,29.0
2023-01-01 22:30:50.225022502,408,622,821,48,11.05,0.06,157.0,45.0
2023-01-01 22:32:11.233123312,111,703,310,280,11.08,0.05,164.0,16.0
2023-01-01 22:33:32.241224122,791,383,818,348,10.9,0.12,108.0,36.0
2023-01-01 22:34:53.249324932,278,251,699,577,10.25,0.0,67.0,16.0
2023-01-01 22:36:14.257425742,485,821,39,701,11.57,0.11,144.0,70.0
2023-01-01 22:37:35.265526552,771,446,277,283,10.26,0.01,132.0,85.0
2023-01-01 22:38:56.273627362,726,1020,427,368,10.16,0.06,164.0,4.0
2023-01-01 22:40:17.281728172,246,390,904,179,10.29,0.07,157.0,65.0
2023-01-01 22:41:38.289828982,502,711,611,364,11.05,0.08,61.0,69.0
2023-01-01 22:42:59.297929792,860,803,960,208,11.88,0.14,70.0,10.0
2023-01-01 22:44:20.306030603,98,526,820,893,10.85,0.16,117.0,89.0
2023-01-01 22:45:41.314131413,713,101,252,697,12.04,0.11,163.0,6.0
2023-01-01 22:47:02.322232223,225,729,825,919,12.1,0.1,116.0,15.0
2023-01-01 22:48:23.330333033,493,583,1000,980,11.84,0.01,169.0,69.0
2023-01-01 22:49:44.338433843,112,76,600,788,12.11,0.09,64.0,5.0
2023-01-01 22:51:05.346534653,642,484,676,113,11.18,0.09,70.0,35.0
2023-01-01 22:52:26.354635463,517,617,872,814,11.15,0.06,19.0,78.0
2023-01-01 22:53:47.362736273,976,503,679,661,11.54,0.02,102.0,18.0
2023-01-01 22:55:08.370837083,222,987,33,555,10.68,0.12,47.0,62.0
2023-01-01 22:56:29.378937893,376,360,276,585,10.6,0.08,21.0,23.0
2023-01-01 22:57:50.387038703,360,842,157,638,10.45,0.08,153.0,30.0
2023-01-01 22:59:11.395139513,361,566,248,78,11.82,0.11,55.0,82.0
2023-01-01 23:00:32.403240324,22,443,21,77,10.96,0.18,120.0,8.0
2023-01-01 23:01:53.411341134,502,957,331,853,12.09,0.05,107.0,65.0
2023-01-01 23:03:14.419441944,186,454,458,326,12.05,0.03,5.0,1.0
2023-01-01 23:04:35.427542754,759,367,505,936,10.62,0.05,65.0,16.0
2023-01-01 23:05:56.435643564,964,207,294,810,12.44,0.1,147.0,27.0
2023-01-01 23:07:17.443744374,705,312,38,885,11.14,0.19,10.0,29.0
2023-01-01 23:08:38.451845184,336,92,803,413,12.48,0.17,89.0,55.0
